horse_name,evaluation,venue,race_name,horse_heads,horse_number,popularity,jockey,jockey_winning_percentage,distance,horse_weight,horse_weight_diff,winning_percentage,order
アドマイヤモラール,3.17,2中山7,フジTVスプリングS(G2),11,3,7,田辺裕信,34.758364,1800,510,-2,40.000000,0
アドマイヤモラール,3.17,1中山6,京成杯(G3),15,10,10,田辺裕信,34.758364,2000,512,+12,40.000000,0
アドマイヤモラール,3.17,5阪神6,朝日フューチュリティ(G1),16,3,9,田辺裕信,34.758364,1600,500,0,40.000000,0
アドマイヤモラール,3.17,5東京1,京王杯2歳S(G2),18,15,6,田辺裕信,34.758364,1400,500,-4,40.000000,1
アドマイヤランディ,2.75,4京都7,菊花賞(G1),18,11,18,藤岡康太,27.212754,3000,512,+4,34.375000,0
アドマイヤリリーフ,3.00,5東京5,東京スポーツ杯2歳S(G3),15,11,11,ベリー,37.735849,1800,458,0,24.626866,0
アドマイヤリリーフ,3.00,4新潟8,新潟2歳S(G3),18,6,6,田辺裕信,34.758364,1600,458,0,24.626866,0
アドマイヤリード,3.75,1東京4,東京新聞杯(G3),16,1,6,藤岡康太,27.212754,1600,428,0,52.941176,0
アドマイヤリード,3.75,4東京4,アイルランド府中牝馬(G2),14,7,2,戸崎圭太,44.275057,1800,428,+4,52.941176,1
アドマイヤリード,3.75,1札幌2,クイーンS(G3),13,12,1,ルメール,55.386351,1800,424,+2,52.941176,0
アドマイヤリード,3.75,2東京8,ヴィクトリアマイル(G1),17,5,6,ルメール,55.386351,1600,422,-4,52.941176,1
アドマイヤリード,3.75,2阪神5,サンスポ杯阪神牝馬S(G2),16,16,3,ルメール,55.386351,1600,426,-4,52.941176,1
アドマイヤリード,3.75,4阪神4,関西TVローズS(G2),15,13,5,ルメール,55.386351,1800,424,+20,52.941176,0
アドマイヤリード,3.75,2東京10,優駿牝馬(G1),18,6,9,岩田康誠,37.735110,2400,404,-8,52.941176,0
アドマイヤリード,3.75,2阪神6,桜花賞(G1),18,17,13,藤岡康太,27.212754,1600,412,0,52.941176,0
アドマイヤリード,3.75,1阪神3,チューリップ賞(G3),16,4,11,菱田裕二,22.658808,1600,412,+14,52.941176,0
アドマイヤリード,3.75,5阪神4,阪神ジュベナイルF(G1),18,1,6,菱田裕二,22.658808,1600,398,-6,52.941176,0
アドマイヤリード,3.75,5京都1,KBSファンタジーS(G3),12,4,3,川田将雅,46.226415,1400,404,+6,52.941176,0
アドマイヤローザ,3.70,2東京2,サンスポ賞フローラS(G2),18,9,4,岩田康誠,37.735110,2000,458,-2,45.454545,0
アドミラブル,4.32,2東京12,東京優駿(G1),18,18,1,Ｍ．デム,49.641577,2400,514,+4,80.000000,1
アドミラブル,4.32,2東京3,テレビ東京杯青葉賞(G2),12,10,1,Ｍ．デム,49.641577,2400,510,-4,80.000000,1
アトムアストレア,0.00,1東京6,デイリー杯クイーンC(G3),16,3,16,横山典弘,33.800127,1600,460,+2,50.000000,0
アピールバイオ,2.50,4東京8,アルテミスS(G3),18,10,6,内田博幸,31.973268,1600,446,+4,41.666667,0
アピールバイオ,2.50,2新潟10,新潟2歳S(G3),15,8,8,木幡巧也,18.217434,1600,442,+4,41.666667,0
アフェクシオン,2.17,2中山7,フラワーC(G3),16,6,11,柴田大知,22.791448,1800,426,-4,9.090909,0
アフェクトダンサー,0.00,5中山7,テレビ東京3歳牝馬S(G3),12,9,3,鹿戸雄一,21.951220,1200,452,+2,62.500000,0
アフターミー,0.00,3東京4,東京優駿(G1),20,6,18,蓑田早人,25.000000,2400,442,-6,35.714286,0
アフターミー,0.00,2東京6,NHK杯(G2),16,8,11,柴田政人,50.000000,2000,448,0,35.714286,0
アフターミー,0.00,3中山8,皐月賞(G1),18,4,8,柴田政人,50.000000,2000,448,-2,35.714286,0
アフターミー,0.00,3中山2,フジTVスプリングS(G2),12,9,5,蓑田早人,25.000000,1800,450,+4,35.714286,1
アフリカンハンター,0.00,盛岡,クラスターC(G3),14,7,10,関本淳,37.927928,1200,511,-1,29.411765,0
アポロケンタッキー,3.83,船橋,ダイオライト記念(G2),9,2,2,内田博幸,31.973268,2400,566,-9,64.000000,1
アポロケンタッキー,3.83,川崎,川崎記念【指定交流】(G1),10,7,4,内田博幸,31.973268,2100,575,+3,64.000000,1
アポロケンタッキー,3.83,大井,東京大賞典競走(G1),16,5,6,内田博幸,31.973268,2000,572,+9,64.000000,0
アポロケンタッキー,3.83,大井,JBCクラシック競走(G1),13,10,2,内田博幸,31.973268,2000,563,0,64.000000,0
アポロケンタッキー,3.83,船橋,日本テレビ盃(G2),11,11,4,内田博幸,31.973268,1800,563,-4,64.000000,1
アポロケンタッキー,3.83,大井,帝王賞競走(G1),16,6,2,内田博幸,31.973268,2000,567,0,64.000000,0
アポロケンタッキー,3.83,大井,東京大賞典競走(G1),14,11,5,内田博幸,31.973268,2000,565,-1,64.000000,1
アポロケンタッキー,3.83,4中京2,チャンピオンズC(G1),15,14,7,松若風馬,23.716814,1800,566,+4,64.000000,0
アポロケンタッキー,3.83,5京都2,みやこS(G3),16,9,4,松若風馬,23.716814,1800,562,+2,64.000000,1
アポロケンタッキー,3.83,4阪神7,シリウスS(G3),11,9,4,和田竜二,29.361399,2000,562,+2,64.000000,1
アポロナイスジャブ,2.25,1中山6,京成杯(G3),15,11,15,吉田豊,22.889417,2000,434,+2,30.769231,0
アポロノシンザン,2.75,1阪神2,阪急杯(G3),18,16,8,津村明秀,24.292298,1400,486,+2,65.000000,0
アポロノシンザン,2.75,5阪神7,阪神C(G2),18,11,6,津村明秀,24.292298,1400,484,0,65.000000,0
アポロノシンザン,2.75,2中京3,中スポ賞ファルコンS(G3),18,9,7,勝浦正樹,24.401368,1400,454,-10,65.000000,0
アポロノシンザン,2.75,5東京1,京王杯2歳S(G2),12,12,8,柴田善臣,25.533290,1400,456,0,65.000000,0
アポロノリュウジン,0.00,金沢,MRO金賞[G1ステ,12,12,12,西森将司,19.247788,1900,483,-4,50.000000,0
アポロムーン,0.00,金沢,読売レディス杯[G1,11,2,11,藤田弘治,50.591017,1500,444,-1,19.354839,0
アポロムーン,0.00,2新潟10,新潟2歳S(G3),18,7,13,西田雄一,12.534060,1600,430,-4,19.354839,0
アポロユッキー,2.00,川崎,関東オークス【指定交(G2),13,8,4,戸崎圭太,44.275057,2100,498,+4,37.500000,0
アマノガワ,0.00,1中山3,フェアリーS(G3),16,14,14,柴田善臣,25.533290,1600,438,+8,15.384615,0
アマルフィコースト,3.75,1阪神6,フィリーズレビュー(G2),18,6,4,浜中俊,38.606307,1400,464,+4,75.000000,0
アマルフィコースト,3.75,5京都1,KBSファンタジーS(G3),13,10,1,浜中俊,38.606307,1400,460,+6,75.000000,1
アムールクエスト,0.00,3東京7,東京ジャンプS(J.G3),14,5,11,植野貴也,36.559140,3110,472,+4,21.568627,0
アムールクエスト,0.00,2新潟9,新潟ジャンプS(J.G3),13,6,7,植野貴也,36.559140,3250,470,-6,21.568627,0
アムールクエスト,0.00,3東京7,東京ジャンプS(J.G3),14,10,10,植野貴也,36.559140,3110,476,0,21.568627,0
アメイジア,0.00,川崎,全日本2歳優駿[指定(G1),14,11,10,今野忠成,33.007903,1600,542,+12,11.224490,0
アメリカズカップ,3.55,1京都1,スポニチ賞京都金杯(G3),13,4,9,松山弘平,27.070347,1600,458,+2,33.333333,0
アメリカズカップ,3.55,5京都6,マイルチャンピオンS(G1),18,2,13,松山弘平,27.070347,1600,456,+4,33.333333,0
アメリカズカップ,3.55,2東京12,東京優駿(G1),18,2,13,松若風馬,23.716814,2400,448,+2,33.333333,0
アメリカズカップ,3.55,3中山8,皐月賞(G1),18,12,15,松若風馬,23.716814,2000,446,-4,33.333333,0
アメリカズカップ,3.55,2京都4,きさらぎ賞(G3),8,7,6,松若風馬,23.716814,1800,450,-12,33.333333,1
アメリカズカップ,3.55,5阪神6,朝日フューチュリティ(G1),18,16,9,松若風馬,23.716814,1600,462,+2,33.333333,0
アメリカンワールド,0.00,1東京5,共同通信杯(G3),12,3,5,浜中俊,38.606307,1800,480,+2,50.000000,0
アラウン,0.00,2中山4,報知杯弥生賞(G2),10,2,10,ミナリク,20.454545,2000,490,+8,16.666667,0
アラベスクシーズ,0.00,大井,ジャパンダートダービ(G1),13,2,8,宮崎光行,46.558704,2000,459,-1,21.118012,0
アリンナ,3.14,2京都7,京都牝馬S(G3),12,6,11,松若風馬,23.716814,1400,428,+20,44.444444,0
アリンナ,3.14,3中京2,CBC賞(G3),18,10,7,高倉稜,15.912763,1200,408,-4,44.444444,0
アリンナ,3.14,5阪神4,阪神ジュベナイルF(G1),18,12,8,田辺裕信,34.758364,1600,420,-2,44.444444,0
アルアイン,4.14,2京都6,京都記念(G2),10,10,3,川田将雅,46.226415,2200,522,+2,66.666667,1
アルアイン,4.14,4京都7,菊花賞(G1),18,16,2,ルメール,55.386351,3000,520,-6,66.666667,0
アルアイン,4.14,4中山5,朝日セントライト記念(G2),15,7,1,ルメール,55.386351,2200,526,+10,66.666667,1
アルアイン,4.14,2東京12,東京優駿(G1),18,7,4,松山弘平,27.070347,2400,516,-2,66.666667,0
アルアイン,4.14,3中山8,皐月賞(G1),18,11,9,松山弘平,27.070347,2000,518,-2,66.666667,1
アルアイン,4.14,2阪神1,毎日杯(G3),8,3,2,松山弘平,27.070347,1800,520,+6,66.666667,1
アルアイン,4.14,1京都3,日刊スポシンザン記念(G3),15,7,2,シュミノ,27.659574,1600,514,-4,66.666667,0
アルカサル,3.77,2東京3,テレビ東京杯青葉賞(G2),13,9,6,田辺裕信,34.758364,2400,522,0,45.454545,0
アルカナ,0.00,金沢,読売レディス杯[G1,12,6,5,川原正一,43.923917,1500,484,-8,36.507937,1
アルジャンテ,3.75,1中山4,フェアリーS(G3),16,14,5,戸崎圭太,44.275057,1600,450,-4,53.846154,0
アルセナーレ,2.83,川崎,関東オークス[指定交(G2),14,6,1,大野拓弥,24.953875,2100,503,+1,45.833333,1
アルタイル,3.00,3中山2,マーチS(G3),16,5,11,田中勝春,22.495274,1800,488,0,45.454545,1
アルタイル,3.00,3東京6,ユニコーンS(G3),16,6,3,松岡正海,22.262774,1600,478,0,45.454545,1
アルター,3.00,2東京12,目黒記念(G2),18,5,9,柴山雄一,23.407730,2500,502,-8,66.666667,0
アルティマブラッド,3.40,2中山3,夕刊フジオーシャンS(G3),16,3,5,津村明秀,24.292298,1200,476,0,44.827586,0
アルティマブラッド,3.40,4阪神2,産経賞セントウルS(G2),14,3,5,藤岡康太,27.212754,1200,476,-4,44.827586,0
アルティマブラッド,3.40,2小倉8,TV西日本北九州記念(G3),18,7,5,松若風馬,23.716814,1200,480,+6,44.827586,0
アルティマブラッド,3.40,3中京2,CBC賞(G3),18,12,4,福永祐一,42.548190,1200,474,-2,44.827586,0
アルバート,3.54,1阪神8,阪神大賞典(G2),11,10,2,福永祐一,42.548190,3000,482,+6,46.428571,0
アルバート,3.54,5中山1,ステイヤーズS(G2),10,9,1,ムーア,50.814332,3600,476,0,46.428571,1
アルバート,3.54,5東京2,アルゼンチン共和国杯(G2),16,11,2,シュタル,31.565657,2500,476,-6,46.428571,0
アルバート,3.54,4中山7,産経賞オールカマー(G2),17,2,4,石橋脩,26.295082,2200,482,+2,46.428571,0
アルバート,3.54,3京都4,天皇賞(春)(G1),17,7,6,川田将雅,46.226415,3200,480,+2,46.428571,0
アルバート,3.54,1東京7,ダイヤモンドS(G3),15,12,1,ムーア,50.814332,3400,478,+6,46.428571,1
アルバート,3.54,5中山9,有馬記念(G1),16,15,10,戸崎圭太,44.275057,2500,472,0,46.428571,0
アルバート,3.54,5中山1,ステイヤーズS(G2),13,3,1,ムーア,50.814332,3600,472,-2,46.428571,1
アルバート,3.54,5東京2,アルゼンチン共和国杯(G2),15,5,4,戸崎圭太,44.275057,2500,474,+12,46.428571,1
アルバート,3.54,3京都4,天皇賞(春)(G1),18,10,6,ルメール,55.386351,3200,462,-2,46.428571,0
アルバート,3.54,3中山1,日経賞(G2),9,7,3,ルメール,55.386351,2500,464,-2,46.428571,0
アルバート,3.54,5中山8,有馬記念(G1),16,6,7,アッゼニ,28.000000,2500,466,0,46.428571,0
アルバート,3.54,5中山1,ステイヤーズS(G2),16,2,1,ムーア,50.814332,3600,466,+2,46.428571,1
アルバート,3.54,1中山7,京成杯(G3),16,2,12,戸崎圭太,44.275057,2000,472,+8,46.428571,0
アルバートドック,3.70,2新潟12,新潟記念(G3),18,14,1,戸崎圭太,44.275057,2000,480,+4,61.111111,1
アルバートドック,3.70,2福島4,七夕賞(G3),16,8,3,戸崎圭太,44.275057,2000,476,-4,61.111111,1
アルバートドック,3.70,3東京4,エプソムC(G3),18,6,5,三浦皇成,29.865125,1800,480,0,61.111111,0
アルバートドック,3.70,3京都2,読売マイラーズC(G2),15,12,10,幸英明,26.921649,1600,480,+2,61.111111,0
アルバートドック,3.70,2中京1,中日新聞杯(G3),18,10,7,松若風馬,23.716814,2000,478,-4,61.111111,0
アルバートドック,3.70,1小倉4,小倉大賞典(G3),16,2,2,川田将雅,46.226415,1800,482,-8,61.111111,1
アルバートドック,3.70,4京都7,菊花賞(G1),18,9,13,藤岡康太,27.212754,3000,478,+4,61.111111,0
アルバートドック,3.70,4阪神7,神戸新聞杯(G2),15,7,4,藤岡康太,27.212754,2400,474,+2,61.111111,0
アルバートドック,3.70,3京都5,京都新聞杯(G2),16,15,6,藤岡康太,27.212754,2200,472,-2,61.111111,1
アルバートドック,3.70,2阪神1,毎日杯(G3),15,11,6,藤岡康太,27.212754,1800,474,-4,61.111111,0
アルマエルナト,3.13,2東京6,NHKマイルC(G1),18,13,10,吉田豊,22.889417,1600,466,+2,33.333333,0
アルマエルナト,3.13,3中山5,ニュージーランドT(G2),15,5,6,藤岡佑介,28.515929,1600,464,+2,33.333333,0
アルマエルナト,3.13,2中京4,中スポ賞ファルコンS(G3),18,4,11,藤岡佑介,28.515929,1400,462,+2,33.333333,1
アルマククナ,2.67,2函館6,函館2歳S(G3),16,7,9,勝浦正樹,24.401368,1200,420,+8,9.523810,0
アルマワイオリ,3.00,5京都8,京阪杯(G3),16,3,13,アッゼニ,28.000000,1200,488,+6,31.818182,0
アルマワイオリ,3.00,3京都2,読売マイラーズC(G2),15,8,14,武幸四郎,19.718310,1600,462,-2,31.818182,0
アルマワイオリ,3.00,3中山4,ダービー卿チャレンジ(G3),16,2,10,勝浦正樹,24.401368,1600,464,0,31.818182,0
アルマワイオリ,3.00,1東京4,東京新聞杯(G3),14,9,10,勝浦正樹,24.401368,1600,464,-4,31.818182,0
アルマワイオリ,3.00,5阪神7,阪神C(G2),17,12,11,勝浦正樹,24.401368,1400,468,+6,31.818182,0
アルマワイオリ,3.00,5京都6,マイルチャンピオンS(G1),18,6,18,勝浦正樹,24.401368,1600,462,-2,31.818182,0
アルマワイオリ,3.00,4東京6,富士S(G3),16,10,14,勝浦正樹,24.401368,1600,464,-4,31.818182,0
アルマワイオリ,3.00,2東京6,NHKマイルC(G1),18,10,6,勝浦正樹,24.401368,1600,468,+2,31.818182,0
アルマワイオリ,3.00,3中山5,ニュージーランドT(G2),16,12,2,勝浦正樹,24.401368,1600,466,0,31.818182,1
アルマワイオリ,3.00,1阪神1,アーリントンC(G3),12,4,5,勝浦正樹,24.401368,1600,466,-4,31.818182,1
アルマワイオリ,3.00,5阪神6,朝日フューチュリティ(G1),18,6,14,勝浦正樹,24.401368,1600,470,+2,31.818182,1
アルマワイオリ,3.00,5京都3,デイリー杯2歳S(G2),9,3,3,勝浦正樹,24.401368,1600,468,+8,31.818182,0
アルマワイオリ,3.00,2札幌5,札幌2歳S(G3),14,10,10,勝浦正樹,24.401368,1800,464,+2,31.818182,0
アルミューテン,0.00,1阪神6,フィリーズレビュー(G2),18,8,17,田中学,56.054319,1400,458,-4,25.000000,0
アルミューテン,0.00,1東京5,デイリー杯クイーンC(G3),16,2,12,勝浦正樹,24.401368,1600,462,-6,25.000000,0
アルミューテン,0.00,1中山3,フェアリーS(G3),16,12,12,勝浦正樹,24.401368,1600,468,-6,25.000000,0
アルモニカ,3.68,1阪神6,フィリーズレビュー(G2),18,14,6,川田将雅,46.226415,1400,418,-4,50.000000,0
アルモニカ,3.68,5京都1,KBSファンタジーS(G3),13,5,6,田辺裕信,34.758364,1400,420,0,50.000000,0
アルーシャ,2.50,1東京6,デイリー杯クイーンC(G3),16,9,7,ルメール,55.386351,1600,422,-8,100.000000,1
アレスバローズ,0.00,2京都2,シルクロードS(G3),18,2,2,Ｍ．デム,49.641577,1200,504,+14,56.521739,0
アロマベール,0.00,川崎,全日本2歳優駿[指定(G1),14,14,13,平瀬城久,37.413793,1600,434,+2,28.571429,0
アロンザモナ,2.67,4阪神4,関西TVローズS(G2),18,9,18,幸英明,26.921649,1800,470,+4,20.000000,0
アロンザモナ,2.67,2東京2,サンスポ賞フローラS(G2),18,13,15,柴田善臣,25.533290,2000,466,+4,20.000000,0
アロンザモナ,2.67,2阪神6,桜花賞(G1),17,11,16,幸英明,26.921649,1600,462,-8,20.000000,0
アロンザモナ,2.67,1阪神3,チューリップ賞(G3),12,5,5,幸英明,26.921649,1600,470,0,20.000000,0
アンカー,0.00,3中山8,皐月賞(G1),20,10,19,大塚栄三,38.461538,2000,448,-6,66.666667,0
アングライフェン,3.17,2札幌2,札幌記念(G2),13,11,7,福永祐一,42.548190,2000,478,+6,38.709677,0
アングライフェン,3.17,2函館4,函館記念(G3),16,6,3,北村友一,31.281198,2000,472,0,38.709677,0
アングライフェン,3.17,2阪神4,大阪杯(G1),14,2,14,岩田康誠,37.735110,2000,478,0,38.709677,0
アングライフェン,3.17,2中京1,金鯱賞(G2),16,7,15,藤岡康太,27.212754,2000,478,-2,38.709677,0
アングライフェン,3.17,2京都6,京都記念(G2),10,8,8,浜中俊,38.606307,2200,480,+8,38.709677,0
アングライフェン,3.17,2小倉4,小倉記念(G3),12,4,3,川田将雅,46.226415,2000,472,+4,38.709677,0
アングライフェン,3.17,1新潟4,新潟大賞典(G3),16,4,7,北村友一,31.281198,2000,464,-8,38.709677,0
アングライフェン,3.17,2中京1,中日新聞杯(G3),18,6,11,吉田隼人,26.300743,2000,472,+4,38.709677,0
アンコールプリュ,3.40,1阪神6,フィリーズレビュー(G2),18,9,2,藤岡康太,27.212754,1400,426,0,100.000000,1
アンサンブルライフ,2.83,大井,JBCスプリント競走(G1),16,13,13,真島大輔,43.532023,1200,486,+2,45.833333,0
アンサンブルライフ,2.83,浦和,さきたま杯(G2),12,4,7,真島大輔,43.532023,1400,482,+1,45.833333,0
アンサンブルライフ,2.83,川崎,全日本2歳優駿[指定(G1),11,5,5,左海誠二,38.633880,1600,467,-7,45.833333,1
アンジュキッス,0.00,門別,エーデルワイス賞〔J(G3),16,8,9,吉原寛人,42.973231,1200,428,+2,75.000000,0
アンジュシャルマン,2.75,2新潟10,新潟2歳S(G3),15,6,10,鮫島克駿,20.695807,1600,486,+6,50.000000,0
アンジュデジール,3.58,川崎,エンプレス杯【指定交(G2),11,1,4,横山典弘,33.800127,2100,469,-4,69.230769,1
アンジュデジール,3.58,船橋,クイーン賞(G3),9,5,2,横山典弘,33.800127,1800,473,-5,69.230769,1
アンジュデジール,3.58,大井,JBCレディスクラシ(G1),15,7,2,横山典弘,33.800127,1800,478,-1,69.230769,0
アンジュデジール,3.58,大井,レディスプレリュード(G2),16,10,3,横山典弘,33.800127,1800,479,+11,69.230769,1
アンジュデジール,3.58,川崎,スパーキングレディー(G3),12,7,2,横山典弘,33.800127,1600,468,-2,69.230769,1
アンジュデジール,3.58,川崎,関東オークス【指定交(G2),13,6,3,横山典弘,33.800127,2100,470,0,69.230769,1
アンジュデジール,3.58,1阪神6,フィリーズレビュー(G2),18,18,15,鮫島良太,15.363128,1400,474,-2,69.230769,0
