チェリーサターン,8,1.75,Àîºê,Ãù¤Þ¤ë!SPAT4¥×,12,5,9,½©¸µ¹ÌÀ®,À1400,ÎÉ,514,-14,0
チェリーサターン,8,1.75,±ºÏÂ,C2Ï»¡¡¼·È¬,12,1,8,½©¸µ¹ÌÀ®,À1500,ãÄ,528,+5,0
チェリーサターン,8,1.75,±ºÏÂ,À¾¶è¿å¤ÈÎÐ¤È²Ö¤Î¤Þ¤Á,12,6,11,½©¸µ¹ÌÀ®,À1400,ãÄ,523,-2,0
チェリーサターン,8,1.75,Á¥¶¶,C1»Í¡¡¸Þ,14,3,13,½©¸µ¹ÌÀ®,À1600,ãÄ,525,-3,0
チェリーサターン,8,1.75,±ºÏÂ,³êÀîÄ®Ã«ÄÅÅÄÊÆ¾Þ,12,7,11,½©¸µ¹ÌÀ®,À1400,ÉÔ,528,+11,0
チェリーサターン,8,1.75,±ºÏÂ,ºë¶Ì¤ÎÈþÌ£¤·¤¤Íü¡ÖºÌ,9,9,7,¶¶ËÜÄ¾ºÈ,À1600,ãÄ,517,+3,0
チェリーサターン,8,1.75,±ºÏÂ,¥µ¡¼¥É¥Ë¥¯¥¹ÆÃÊÌ,12,3,9,ÊÝ±àæÆÌé,À1400,ÎÉ,514,-2,0
チェリーサターン,8,1.75,Á¥¶¶,¥Õ¡¼¥Õ¾Þ,9,6,8,¸«Âô¾ù¼£,À1600,½Å,516,-1,0
チェリーサターン,8,1.75,±ºÏÂ,ÎÐ¶è¥Ï¥Ê¥ß¥º¥­µ­Ç°,12,11,6,¸«Âô¾ù¼£,À1400,ÎÉ,517,0,0
チェリーサターン,8,1.75,±ºÏÂ,¿·ÎÐÆÃÊÌ,11,10,8,¸«Âô¾ù¼£,À1600,ÎÉ,517,+2,0
チェリーサターン,8,1.75,Á¥¶¶,¥¨¥Õ¥±¥¤¥ÐÌÚ¹¹ÄÅ3¼þ,14,1,7,¸«Âô¾ù¼£,À1600,ãÄ,515,-4,0
チェリーサターン,8,1.75,±ºÏÂ,ÍÛ½ÕÆÃÊÌ,12,1,9,¸«Âô¾ù¼£,À1400,ÎÉ,519,-5,1
チェリーサターン,8,1.75,Á¥¶¶,¥µ¥ó¥´¾Þ,9,8,7,ÈËÅÄ·ò°ì,À1600,ÉÔ,524,-1,0
チェリーサターン,8,1.75,Á¥¶¶,³¤¿À¾Þ,11,10,8,ÈËÅÄ·ò°ì,À1600,ÉÔ,525,0,0
